"Data Source","World Development Indicators",

"Last Updated Date","2025-07-01",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024",
"Armenia","ARM","Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita)","EN.GHG.CO2.PC.CE.AR5","","","","","","","","","","","4.07956268154448","4.00559131524604","4.20200544880464","4.47325209247166","4.72081133244864","5.04515865668487","5.05016562195613","5.06992004674497","5.10440927679735","5.18401650673493","5.47844430177495","5.56113529945151","5.68289018773726","5.64921813582726","5.63400068288662","5.59793916879726","5.59731605139783","5.60011656832466","5.52748407287359","5.2645871453051","5.85004256603366","5.97626935644582","3.07307591196858","1.48126505068149","0.834658400230636","1.07063137682796","0.791189284891887","1.02837424517657","1.08234600350767","0.980082000804474","1.10819285337307","1.13123482159537","0.969216826051628","1.09055773762765","1.18771525166672","1.41828756674294","1.42160468165393","1.65862135547403","1.82961355317288","1.46829745596869","1.41184971098266","1.61950526767727","1.87467345656559","1.81747187293183","1.91130798327693","1.86933368834454","1.79604317748889","1.90931059944955","2.00434489727181","2.16847257383966","2.33456018909337","2.53492218883975","2.45497103596928","2.60604527207098","",
"American Samoa","ASM","Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita)","EN.GHG.CO2.PC.CE.AR5","","","","","","","","","","","0.003700140605343","0.00363200523008753","0.00357206644043579","0.00351666901111267","0.00346320346320346","0.00340251786321878","0.00333789512333522","0.00327643262016317","0.0032179173638821","0.00316345575907121","0.00308613399993828","0.00297760838494521","0.00286459079320519","0.0027570235174106","0.00265484376244458","0.00255734854103266","0.0024648147691701","0.00237687773340939","0.00229278917803508","0.002212829988272","0.00214408233276158","0.0020884674825613","0.00203923487907337","0.00199366016068901","0.00195118144036214","0.0019114611208808","0.00187430884861207","0.00183952025311799","0.00180720714208263","0.00177784098990186","0.00175886025855246","0.00175275620913887","0.00175247975885879","0.0017552790015973","0.00176000563201802","0.00176625395199322","0.00177386738567425","0.00178211822572309","0.00179121587733754","0.00180089324304855","0.00181067574418773","0.0018216595318335","0.00183523279928059","0.00185164611339481","0.00187034751056746","0.00189114565603843","0.00191405876160398","0.00193851044857132","0.00196432780702444","0.00199167479933876","0.00200960591627982","0.00203148806500762","0.00206859459683091","0.00210433282127901","",
"Antigua and Barbuda","ATG","Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita)","EN.GHG.CO2.PC.CE.AR5","","","","","","","","","","","1.58690800892636","1.58043535355096","1.92834481157626","1.95362282801281","1.74685441318805","2.12252698193894","1.92748031743044","2.12489430334158","2.11905431150255","2.08793602389769","2.05694976206346","1.79849996133921","2.27830516323223","1.31364154372132","1.60753367652045","1.62096886563143","1.7222602526604","2.28630406905827","2.4818068937334","2.55507303592578","2.59569340056449","2.5935917459416","2.56971616669772","2.45932883040847","2.62854749188397","2.69691592485592","2.62023789001896","2.71628221187001","2.7288294757775","2.71767165313713","1.80745407945323","1.73921045366707","1.94334821892201","2.09670792460582","2.10749628425158","2.1605054577885","2.42915984318396","2.62288260060707","2.78246815901196","3.16253430434938","3.26418190342241","2.45795301857944","2.59110703644281","2.94444949127907","3.14876358925252","3.25246899081748","3.49787148906846","3.06185612592298","3.24329674680509","3.72466179239088","3.00394138013632","3.30485441098442","3.30137871607066","3.4624287367654","",
"Australia","AUS","Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita)","EN.GHG.CO2.PC.CE.AR5","","","","","","","","","","","12.8229711361637","12.530548040504","12.7462168930713","13.2525037369208","13.6155578226335","13.934715324264","13.9944416731989","14.7733793686584","14.3466081626968","14.5959349593496","15.1112646338143","14.941420306287","15.0987006467953","14.1445282779609","14.3470948254653","15.0703507759411","14.8826377248593","15.3459440229308","15.6291275600702","16.3051276951873","16.2736722513889","16.1845069056787","16.1976550228322","16.2759866736287","16.4205512598714","16.8116791879003","17.1563949212629","17.4982496099856","18.3854443435537","18.5045617050664","18.5965306696659","18.6985053620287","18.9082805468625","18.6663916262359","19.1615575634878","19.0359651886093","19.0774020161199","19.2372081651952","19.025898340921","18.9132381935116","18.8488476857263","18.4784761198108","18.1810955786986","17.539347865104","16.879485438679","16.8182097787642","16.8867624516931","16.7057285715517","16.3923595229437","16.0988040730969","15.3033375481418","14.9764854852241","14.4104232429125","14.0179164069845","",
"Austria","AUT","Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita)","EN.GHG.CO2.PC.CE.AR5","","","","","","","","","","","7.09342305686582","7.41729664840206","7.66762444425858","8.06157038220486","7.72039829252071","7.43414977075178","8.15262655268471","7.79102138752687","8.04893481550929","8.3858439550032","8.14006826737849","7.66204544763903","7.37197886492724","7.38599110542178","7.6254715706042","7.8164596492921","7.6518594825698","7.72418452968915","7.52909865204051","7.49568840329116","8.01777841453011","8.44633406194878","7.71735056102707","7.66096781876922","7.69788201233903","8.05873926402675","8.54030089394205","8.47514464345753","8.5362042295465","8.28612553745319","8.324302639459","8.87508077609209","9.05919197540893","9.62461873984399","9.74124219312709","9.77293038054145","9.46564254029169","9.09388442173437","9.04127094455132","8.15697774136276","8.82365601374751","8.60316626910845","8.18827683208677","8.20921615934672","7.71428196999985","7.79491452843608","7.75839255881075","7.96882910568673","7.59986883126006","7.71777223218227","7.02038295077731","7.38910227643614","6.77114674860269","6.44071827985862","",
"Azerbaijan","AZE","Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita)","EN.GHG.CO2.PC.CE.AR5","","","","","","","","","","","4.68415811912105","4.59014376437407","4.79852358827403","5.10506197782996","5.40369317673978","5.75053831483288","5.83660266389898","5.95081813772623","6.18560444433289","6.32222094114934","6.56183751318886","6.65387719228157","6.67190977656487","6.69904641010558","6.70810082447072","6.71493144831825","6.74493006218336","6.78336375602697","6.67170877182921","6.59454112526584","7.82198405619356","7.54116870435823","6.08249740925624","5.25496344131931","4.5431149666625","4.40866119703052","3.65861136158702","3.4982553503652","3.45973714141286","3.43147411606276","3.57756628481972","3.41712693559523","3.36349341344477","3.61609647684629","3.55154397158852","3.72018088979188","3.76440706932012","3.37021197254495","3.67786475568843","3.12746619265845","2.94177416953564","3.21251897671906","3.47260650634739","3.52681340510435","3.64172126943049","3.57769509855647","3.5269074665509","3.47367417990177","3.4972536087602","3.68917158464102","3.5077356151779","3.69259451061626","3.8875713436608","4.21177633391826","",
"Burundi","BDI","Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita)","EN.GHG.CO2.PC.CE.AR5","","","","","","","","","","","0.0165135598136432","0.0161446873611702","0.0160901134822987","0.0166113370714379","0.0173345321701376","0.0174892772819556","0.0176942100526808","0.0178231551402732","0.017608304486118","0.0195549930653522","0.018500328261065","0.0193385302804591","0.0157431873866523","0.018654357424975","0.0215773379086221","0.0211162322443873","0.0217373758483913","0.0308892110140903","0.0427932910706095","0.0445564875013387","0.0358686477233432","0.0495980176221108","0.0380308162270051","0.0436686376565285","0.044943395473528","0.0416727384462003","0.0447573892522304","0.0447608105512285","0.0463544518699205","0.046598197456114","0.0455473205285653","0.0353311884407927","0.0324436866109858","0.0260394703850008","0.0298878787348222","0.0242378743740032","0.029533864586913","0.0455655159587124","0.026029796474973","0.0249004039721732","0.0342560569870625","0.0431056748636393","0.0401250001489421","0.0437671305113991","0.0376396381965011","0.0390854829745519","0.0428846569107335","0.0465986869286077","0.0607869878576116","0.0648044247828048","0.0699134091398328","0.068443276419903","0.0630278422265073","0.0616752316564946","",
"Belgium","BEL","Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita)","EN.GHG.CO2.PC.CE.AR5","","","","","","","","","","","14.4224528299737","13.3502261204764","14.4934541502186","15.0020530255437","14.8353954123334","13.0286918281347","13.9876782233697","13.707761202593","14.1446231091838","15.0704653820293","13.9744921566993","12.7669570752842","11.9848994090381","11.0030013637028","11.2868291526692","11.0370461137956","11.0903227527","11.0914796954155","11.2837700814732","11.3510202615354","11.6187615620917","11.9677512667817","11.7098506564058","11.472753911334","12.071569040422","12.0764311379585","12.5444179997769","12.2203620480599","12.4869254243454","12.0312594271758","12.1906694305572","12.2425648199546","11.4677117543818","11.8899401154553","11.705162306186","11.3702695689708","11.0155254694795","10.6367956934602","10.6799242164289","9.94802664161409","10.5526219516784","9.47363643413493","9.28125786670883","9.35735205284654","8.71835159728423","9.08083379071997","8.93630119856096","8.76474858634931","8.75974682538474","8.69376567806716","7.99637460476155","8.30738650609626","7.68302111006566","7.15220790837828","",
"Benin","BEN","Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita)","EN.GHG.CO2.PC.CE.AR5","","","","","","","","","","","0.101596805540647","0.11538337618075","0.143910775319302","0.145119713865953","0.145421757295548","0.159226471647617","0.10358994800968","0.1178791577174","0.122125538383753","0.133428378684142","0.136398920731439","0.110194692974061","0.124284390400222","0.119117228459693","0.118840780363581","0.135896511512089","0.118235367090015","0.104202855419731","0.0915177758080229","0.0782559238152809","0.0751872723530663","0.0640544071414881","0.0675170047441688","0.0654042616810717","0.0640202765321645","0.0637087621469419","0.168073195618551","0.207158497212292","0.193593361739006","0.205674344242561","0.213927098618745","0.249328596394432","0.279072457997771","0.303194588193963","0.313478432776973","0.332405902391414","0.443804509295841","0.491044809290718","0.472895495307671","0.492353742177627","0.518418810380298","0.491280484717925","0.454246567279532","0.464018771791588","0.494850228522129","0.511298574442853","0.610839161616305","0.601464478586818","0.665910436007325","0.630789231033362","0.656051195665488","0.481443319028999","0.481049421777723","0.456231626966528","",
"Burkina Faso","BFA","Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita)","EN.GHG.CO2.PC.CE.AR5","","","","","","","","","","","0.0403364951346665","0.0396986754903075","0.0388653186697832","0.0394456832772123","0.0416604148381451","0.0424070067371346","0.0430052056838202","0.0434455679765254","0.043089165441761","0.0482265934328153","0.0461434390247413","0.0431076075403861","0.0391133916433033","0.0415037274558546","0.0390491512374271","0.0367002981899228","0.0434447256097968","0.0600086861834227","0.0573241699074583","0.0462495130966493","0.035624775366303","0.0488789768455007","0.0408130414802776","0.0417556709762531","0.0443608218970785","0.0444124720003096","0.0479826185240122","0.0747286752794414","0.0686080466420845","0.0688989166930455","0.0736905463280256","0.0824400095616096","0.0848520416181915","0.0913890369234335","0.079048730890847","0.0816745588594071","0.0806124683075841","0.109973423201882","0.124943529967998","0.117466088302875","0.121750702778809","0.134102288885523","0.152157950772661","0.17384170097453","0.151364870305271","0.207940498108187","0.201573779499573","0.22411323946474","0.243185730624796","0.263253155049682","0.256975634920007","0.269703771856487","0.272952580203561","0.260547136391842","",
"Bangladesh","BGD","Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita)","EN.GHG.CO2.PC.CE.AR5","","","","","","","","","","","0.0483413476039741","0.047600374507885","0.0484272255589667","0.055591053637045","0.0569005419192159","0.0664433000025907","0.0695069550659106","0.0705642245476776","0.0738684644727648","0.0803909258375905","0.0876813547724816","0.0863370091205612","0.0907692156356549","0.0950488830694197","0.0896723718127142","0.0977079926875608","0.105056169024907","0.113273440461788","0.118829270345525","0.128645812615899","0.132268282350573","0.123632633991958","0.135672295009309","0.143494128111891","0.149566432842862","0.177625891341111","0.176868609669226","0.18833383390435","0.18884014523053","0.197782020348266","0.200482660343614","0.238508145231551","0.247169767890226","0.255250836397506","0.265234027233158","0.278993060231867","0.296997445589191","0.312232079407807","0.343315957053316","0.365306179179761","0.399174830713931","0.425099567633734","0.450489807832137","0.460371266499191","0.485151359134913","0.536007629763741","0.584386984418544","0.622894753150526","0.645077044556817","0.655345933649704","0.616107741604915","0.695944754578843","0.732520444251886","0.727798394314847","",
"Bulgaria","BGR","Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita)","EN.GHG.CO2.PC.CE.AR5","","","","","","","","","","","8.1350253852549","8.08309596732579","8.31513957230475","8.38568341579315","8.42983634154477","8.97480971229283","9.03595426620171","9.33066702498119","10.0076559740196","10.3654568238624","10.6760284758792","10.2033861437207","10.3832292098521","10.252134905967","10.0564142516432","10.2983110294494","10.4235786523834","10.4460204970061","10.3388251735856","10.3302680238261","9.18209983633256","7.52039388501439","7.26238980890765","7.41642807578049","7.10864607250635","7.3002630124171","7.37314156721663","7.13762206950184","6.88582700338848","6.10411583821157","5.89642421236664","6.29558072512636","6.07292615272291","6.87562079382642","6.66863206019029","6.85315209404082","7.10868880526855","7.63874328757704","7.28199610253423","6.25086389942135","6.69421097601425","7.45511087692329","6.83217426820669","6.20822192163274","6.68895432180516","7.13811482304765","6.83513923928717","7.24329121559769","6.88935950687236","6.73642825772142","6.02850445204601","7.03602000276305","7.74436949669897","6.17265297840907","",
"Bahrain","BHR","Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita)","EN.GHG.CO2.PC.CE.AR5","","","","","","","","","","","13.2472454394619","12.9881724764121","14.8079615716628","17.7165909446969","19.8154164095778","19.4218391981444","20.0380711938039","21.0643079313222","21.2592136468666","21.6655942374155","21.0124297310699","21.6205652113385","21.9859787122432","22.0477805478816","21.7866141239155","22.4183121958927","24.5788575039325","23.1634597518872","23.5764040097598","22.9637642838615","23.3041373589978","22.9980200853987","26.3628407343869","27.776321373002","27.5542557764445","27.27459790044","27.5260024538509","27.6000441339976","28.4942183247856","27.9004942116527","27.8732774764658","27.8270902261551","27.0590652632527","26.0244049510998","24.1830866740881","26.2934535823821","26.4976718615945","24.8744581663532","25.0738561807202","23.4684724821052","23.4711361344292","24.2703050994962","24.9935481949835","25.6391882801584","25.3333049335064","24.4289298427669","23.502977398741","22.4872028544097","22.5029622291664","24.8338001666042","25.0267625954012","24.7782951610812","23.8009225463749","23.7312617980684","",
"Bahamas, The","BHS","Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita)","EN.GHG.CO2.PC.CE.AR5","","","","","","","","","","","7.79048772312982","7.66909256668605","8.80110173165693","8.55566235538445","7.31219136854613","7.32207007613657","6.32397984158582","6.87315486158325","6.82648003897015","6.89567541515138","6.64828879351126","5.74649006398607","4.63356246934925","3.35679081970429","3.23792608784753","2.82081262788658","2.90328342445328","3.37259243705499","3.38715246502132","3.8978088192995","3.93629165232202","3.4958732737033","2.96019613397825","2.98621193866938","3.25251510072207","3.69931765634692","4.06408766178641","4.03693744692896","4.57275310113899","4.05457833511673","3.0781107662853","3.02590319550019","3.27579655864951","2.41077653761121","2.57106026805422","2.50106137356278","3.14316469321851","3.71687977947211","3.80123980788562","3.12091728452909","3.49109334436347","2.2976415614601","2.70834609515033","2.87898499286191","2.97202705742641","2.90699786685213","3.20908118694515","3.51767673534195","3.92801941347077","4.48951669094825","3.63105417783425","4.01162541343633","4.01672292963188","4.21515121169637","",
"Bosnia and Herzegovina","BIH","Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita)","EN.GHG.CO2.PC.CE.AR5","","","","","","","","","","","3.0574197766539","3.03808287761565","2.95446968261851","3.18711130592976","3.41749540045109","3.45201391012983","3.3829751742517","3.53148493217922","3.66820000784652","3.75773709673498","3.5903014781992","3.94238635328904","4.04643339413897","4.24631486209028","4.38671681485151","4.58347150493584","4.76450070665262","4.37433346559623","4.42773248665052","4.48492923856496","5.52371819598386","4.93257248264658","3.83215384818836","3.48814516240567","0.885593324979895","0.945697611452797","1.13502471843078","2.17068373688196","2.70213696239701","2.63692390755646","3.43292936077491","3.3726544095163","3.54039945539663","3.63470537316655","3.87149247268827","4.11178537348898","4.59929829949853","4.91420791822643","5.48439738733754","5.58217781665728","5.8285093003438","6.7522618805184","6.35086712588958","6.42805493097349","5.83253783000531","5.91870323523301","6.76696795251832","6.99601187861691","7.10351343371715","6.75333347481552","6.82889260881465","7.07718279753472","7.08708369503015","6.90618393989714","",
"Belarus","BLR","Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita)","EN.GHG.CO2.PC.CE.AR5","","","","","","","","","","","6.64699115044248","6.60242424614747","6.996933714428","7.59044349134389","8.16403694348235","8.72389238817124","9.06159812984805","9.32013103666913","9.64088188976378","9.9159745409015","10.2215907912475","10.3447888774459","10.3707958265139","10.354607335162","10.237194752775","10.1698847117794","10.1458130040824","10.1365839185046","9.95075936883629","9.57937069813176","10.357051304951","9.97057106841736","8.98935738077829","7.74392155522241","6.60917154715162","5.92760464637878","6.03926209861855","6.10873331209606","5.98746242415704","5.80043080810529","5.63728442293837","5.53815064013886","5.59409370873265","5.69879865249176","6.08272476075899","6.21043334921717","6.50294578072664","6.38585923390691","6.7969460489285","6.48353536393969","6.97161992257141","6.65461590550394","6.80294439323388","6.82261573949793","6.77024908146942","6.25370729502649","6.23713550804124","6.36653663515202","6.73382220275173","6.51550708627546","6.20105518663635","6.3033769645749","6.15801503911272","5.90258673231137","",
